property_id,lat,lng,addr_street,suburb,Lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
78098,-37.926253,145.161676,46 MACKIE STREET,MULGRAVE,MACEDON RANGES,19914.0,2.424569665859524,33.0,1.0,1.0,1.0,1.0,0.0
70261,-37.873389,145.098813,68 Power Avenue,ASHWOOD,DAREBIN,19839.0,0.7250499185268668,not available,0.0,41.0,21.0,15.0,8.0
63934,-37.798248,145.294388,21 St Georges Crescent,CROYDON,CARDINIA,19878.0,1.2527204293665317,42.0,1.0,25.0,10.0,5.0,3.0
94158,-38.075097,145.125383,22 Stanley Street,CARRUM,QUEENSCLIFFE,19858.0,0.26078880884187045,58.0,1.0,0.0,0.0,0.0,0.0
54751,-37.817212,145.035436,86 Kinkora Road,HAWTHORN,YARRA,19904.0,0.48177379556703614,12.0,1.0,15.0,7.0,5.0,3.0
88920,-37.953621,145.026035,5 Sydenham Street,HIGHETT,GREATER DANDENONG,19872.0,1.5056473742470515,37.0,1.0,36.0,9.0,6.0,3.0
5982,-37.780266,144.844879,1/24 Ernest Street,SUNSHINE,KNOX,20021.0,1.4008006443366026,20.0,1.0,23.0,5.0,3.0,2.0
7869,-37.782374,144.809168,4 Suspension Street,ARDEER,SWAN HILL,20004.0,1.46440187763211,23.0,1.0,1.0,0.0,0.0,0.0
30595,-37.75467,145.008517,10A Tharratt Street,THORNBURY,LATROBE,20014.0,0.8763477725915091,31.0,1.0,2.0,2.0,1.0,0.0
66045,-37.763589,145.328276,23 Eastwood Crescent,MOOROOLBARK,WEST WIMMERA,19876.0,1.93195816477421,51.0,1.0,0.0,0.0,0.0,0.0
67078,-37.77503,145.343832,156 Lakeview Drive,LILYDALE,FRANKSTON,19876.0,2.198693048519293,51.0,1.0,3.0,3.0,2.0,1.0
2905,-37.813866,144.867692,16 Ballard Street,YARRAVILLE,MITCHELL,20022.0,1.6796272681404263,17.0,1.0,14.0,5.0,3.0,1.0
93752,-38.019763,145.102638,9 Kubis Avenue,ASPENDALE,YARRIAMBIACK,19862.0,0.8312172733630273,51.0,1.0,0.0,0.0,0.0,0.0
16681,-37.702724,144.939447,184 West Street,HADFIELD,WYNDHAM,19961.0,1.7261469532342684,30.0,1.0,99.0,43.0,33.0,20.0
51184,-37.789606,145.143016,29 Wetherby Road,DONCASTER,MORELAND,19898.0,3.446640925223839,26.0,1.0,111.0,50.0,47.0,25.0
68562,-37.856829,145.021132,5 Hume Street,ARMADALE,BRIMBANK,19945.0,0.1642122790960156,16.0,1.0,77.0,34.0,21.0,12.0
20717,-37.76434,144.958656,2 Cliff St,BRUNSWICK,MARIBYRNONG,19968.0,0.38511875138087936,16.0,1.0,22.0,7.0,5.0,3.0
95508,-37.907487,145.0319,31 Anne Street,MCKINNON,HORSHAM,19940.0,0.6438461064327875,28.0,1.0,0.0,0.0,0.0,0.0
53762,-37.82437,145.009735,78 Stawell Street,RICHMOND,EAST GIPPSLAND,19906.0,0.4035475896193389,8.0,1.0,1.0,0.0,0.0,0.0
9611,-37.85696,144.725353,62 Alison Street,TRUGANINA,CENTRAL GOLDFIELDS,46468.0,2.4151757768606075,not available,0.0,0.0,0.0,0.0,0.0
67081,-37.752422,145.337817,15A Kerr Street,LILYDALE,FRANKSTON,19876.0,0.9364439351668626,51.0,1.0,3.0,3.0,2.0,1.0
92584,-38.002563,145.099619,10 Reckless Lane,MORDIALLOC,PORT PHILLIP,19863.0,1.1404808453239974,48.0,1.0,25.0,8.0,5.0,3.0
27924,-37.596458,144.942058,9 Hamilton Street,CRAIGIEBURN,YARRA RANGES,40221.0,0.6068375859460458,41.0,1.0,5.0,3.0,2.0,1.0
32464,-37.733777,145.02201,27 Madeline Street,PRESTON,BOROONDARA,20011.0,1.796212092315055,37.0,1.0,12.0,3.0,2.0,1.0
12072,-37.696956,144.760325,1/69 Delbridge Drive,SYDENHAM,HEPBURN,20000.0,1.3057682028288187,34.0,1.0,-1.0,0.0,0.0,0.0
52897,-37.824933,145.002079,29 Bell Street,RICHMOND,EAST GIPPSLAND,19907.0,0.47008051928988137,not available,0.0,1.0,0.0,0.0,0.0
47062,-37.710854,145.170456,33 Onkara Court,ELTHAM,FRANKSTON,19987.0,2.0156597550571655,52.0,1.0,3.0,3.0,2.0,1.0
80215,-37.993073,145.157532,4 Dryandra Crescent,KEYSBOROUGH,KINGSTON,19890.0,3.342632363453303,41.0,1.0,13.0,4.0,2.0,1.0
68245,-37.857658,145.026962,1 Stanhope Street,ARMADALE,BRIMBANK,19945.0,0.6844532930527678,16.0,1.0,77.0,34.0,21.0,12.0
68404,-37.853945,145.018316,24 Northcote Road,ARMADALE,BRIMBANK,19945.0,0.29287884022995014,16.0,1.0,77.0,34.0,21.0,12.0
42739,-37.719095,145.093212,1/102 Harborne Street,MACLEOD,WANGARATTA,19984.0,1.2281480084965,42.0,1.0,0.0,0.0,0.0,0.0
63069,-37.827588,145.228727,7 Lee Court,HEATHMONT,HORSHAM,19902.0,1.302752059187912,34.0,1.0,0.0,0.0,0.0,0.0
22331,-37.746542,144.959008,23 Berry Street,COBURG,MOONEE VALLEY,19965.0,0.6028518554874213,23.0,1.0,41.0,17.0,12.0,6.0
83388,-37.851129,145.003751,10 Wrights Terrace,PRAHRAN,BOROONDARA,19947.0,0.7414190064885547,12.0,1.0,12.0,3.0,2.0,1.0
47735,-37.804146,145.060123,101 Argyle Road,KEW,SOUTH GIPPSLAND,19903.0,2.3885356588602846,14.0,1.0,2.0,0.0,0.0,0.0
93501,-38.022562,145.101334,55 Laura Street,ASPENDALE,YARRIAMBIACK,19862.0,0.5234458319715044,51.0,1.0,0.0,0.0,0.0,0.0
62186,-37.773529,145.240478,64 Landau Drive,WARRANWOOD,MACEDON RANGES,19878.0,4.290150655184942,42.0,1.0,1.0,1.0,1.0,0.0
47710,-37.807693,145.042983,10 Belmont Avenue,KEW,SOUTH GIPPSLAND,19904.0,1.6377083536830725,12.0,1.0,2.0,0.0,0.0,0.0
38715,-37.772845,145.046341,2/43 Marshall Street,IVANHOE,BASS COAST,19933.0,0.4468350016345148,30.0,1.0,0.0,0.0,0.0,0.0
77554,-37.929276,145.169174,16 Knell Street,MULGRAVE,MACEDON RANGES,19913.0,2.6415534130809215,36.0,1.0,1.0,1.0,1.0,0.0
67996,-37.843246,145.004364,242 Williams Road,TOORAK,MANNINGHAM,19947.0,0.24609460452028598,12.0,1.0,11.0,6.0,4.0,2.0
19323,-37.663587,144.930252,11 Wimba Court,COOLAROO,COLAC-OTWAY,44817.0,0.46852725867926287,35.0,1.0,1.0,0.0,0.0,0.0
85937,-37.915329,144.997894,10 Male Street,BRIGHTON,HUME,19951.0,0.14173085112750594,not available,0.0,332.0,214.0,155.0,80.0
93682,-38.020906,145.105296,8 Balaka Avenue,ASPENDALE,YARRIAMBIACK,19862.0,0.7550907338242481,51.0,1.0,0.0,0.0,0.0,0.0
81019,-37.97608,145.203959,21/153 Princes Highway,DANDENONG,CARDINIA,19889.0,1.1111210124526278,42.0,1.0,25.0,10.0,5.0,3.0
73085,-37.858525,145.282848,18 Sundew Avenue,BORONIA,TOWONG,19869.0,0.25348529418704613,44.0,1.0,0.0,0.0,0.0,0.0
67479,-37.773732,145.355879,44 Lakeview Drive,LILYDALE,FRANKSTON,19876.0,2.151214639540874,51.0,1.0,3.0,3.0,2.0,1.0
82622,-37.911752,145.272935,19 Adam Cl,ROWVILLE,BALLARAT,19867.0,3.7074139106063515,49.0,1.0,2.0,1.0,1.0,0.0
17126,-37.712194,144.906115,36 Loongana Avenue,GLENROY,WYNDHAM,20032.0,1.297364071869282,28.0,1.0,99.0,43.0,33.0,20.0
95060,-37.911461,145.045258,2 Creswick Grove,MCKINNON,HORSHAM,19940.0,0.6244882109127975,28.0,1.0,0.0,0.0,0.0,0.0
43192,-37.729005,145.104184,5 Noojee Court,YALLAMBIE,MAROONDAH,19986.0,2.158150136416152,48.0,1.0,23.0,3.0,2.0,1.0
65502,-37.793678,145.314309,86 Hawthory Road,KILSYTH,SURF COAST,19877.0,1.0080216728134905,46.0,1.0,1.0,0.0,0.0,0.0
13686,-37.742579,144.89363,103 Market Street,ESSENDON,NILLUMBIK,20036.0,2.4584536482663215,19.0,1.0,4.0,1.0,1.0,1.0
82607,-37.902838,145.27971,176 Blackwood Park Road,ROWVILLE,BALLARAT,19867.0,2.6930776143618202,49.0,1.0,2.0,1.0,1.0,0.0
15606,-37.742384,144.888922,21 Coghlan Street,NIDDRIE,MANSFIELD,20037.0,2.8398650218110215,16.0,1.0,0.0,0.0,-0.0,0.0
43644,-37.712597,145.079559,27 Boger Road,WATSONIA,MANNINGHAM,19984.0,0.41513400991273686,42.0,1.0,11.0,6.0,4.0,2.0
42733,-37.721615,145.078718,1 Sinclair Crescent,MACLEOD,WANGARATTA,19983.0,0.9748405512418168,39.0,1.0,0.0,0.0,0.0,0.0
66512,-37.779111,145.319463,54 Woodville Road,MOOROOLBARK,WEST WIMMERA,19877.0,0.8830273816196399,46.0,1.0,0.0,0.0,0.0,0.0
59023,-37.805717,145.183289,50 Worrell Street,NUNAWADING,STONNINGTON,19900.0,1.5671141689460646,31.0,1.0,19.0,4.0,3.0,1.0
91132,-37.993452,145.035471,10 - 12 Tramway Parade,BEAUMARIS,TOWONG,19865.0,2.907036680080818,43.0,1.0,0.0,0.0,0.0,0.0
38691,-37.760853,145.04805,19 Melcombe Road,IVANHOE,BASS COAST,19934.0,0.6012004279701242,33.0,1.0,0.0,0.0,0.0,0.0
43866,-37.717243,145.091447,6 Gabonia Avenue,WATSONIA,MANNINGHAM,19984.0,0.9714567969753218,42.0,1.0,11.0,6.0,4.0,2.0
17209,-37.698722,144.910483,40 Augustine Terrace,GLENROY,WYNDHAM,20031.0,0.6191326612256497,30.0,1.0,99.0,43.0,33.0,20.0
28003,-37.578701,144.931076,LOT 2919 NOTTINGHAM CLOSE,CRAIGIEBURN,YARRA RANGES,40221.0,2.7906641304598314,41.0,1.0,5.0,3.0,2.0,1.0
95412,-37.910403,145.046209,29 Ellindale  Avenue,MCKINNON,HORSHAM,19940.0,0.6947864140257396,28.0,1.0,0.0,0.0,0.0,0.0
76430,-37.896187,145.085504,8A Crewe Road,HUGHESDALE,BASS COAST,19917.0,0.5269749749741528,26.0,1.0,0.0,0.0,0.0,0.0
62315,-37.794411,145.251684,8 Marilyn Crescent,RINGWOOD,MACEDON RANGES,19879.0,1.9588061814127302,38.0,1.0,1.0,1.0,1.0,0.0
6977,-37.788535,144.82663,71 Anderson Road,SUNSHINE,KNOX,20021.0,0.5496634451798907,20.0,1.0,23.0,5.0,3.0,2.0
44027,-37.700562,145.101501,1/45 Hailes Street,GREENSBOROUGH,GLEN EIRA,19985.0,0.704012081417064,46.0,1.0,15.0,4.0,2.0,1.0
77330,-37.925957,145.184922,1 Kiora Court,MULGRAVE,MACEDON RANGES,19913.0,3.8087898351085245,36.0,1.0,1.0,1.0,1.0,0.0
25521,-37.579293,144.908133,15 Thorngrove Avenue,CRAIGIEBURN,YARRA RANGES,40221.0,3.9899637738112292,41.0,1.0,5.0,3.0,2.0,1.0
16472,-37.71296,144.94352,"13 Dickinson Street,",HADFIELD,WYNDHAM,19962.0,1.5105916725430821,28.0,1.0,99.0,43.0,33.0,20.0
87952,-37.934623,145.000479,7a Talbot Street,HAMPTON,WYNDHAM,19949.0,0.3833521902981454,not available,0.0,99.0,43.0,33.0,20.0
93538,-37.99058,145.085693,6 Ellen Street,PARKDALE,STONNINGTON,19864.0,0.8674895400934749,45.0,1.0,19.0,4.0,3.0,1.0
79510,-37.985068,145.171122,10 Fleckney Court,KEYSBOROUGH,KINGSTON,19889.0,1.9503047414442034,42.0,1.0,13.0,4.0,2.0,1.0
17412,-37.698464,144.930817,53 Hilda Street,GLENROY,WYNDHAM,20031.0,1.3694782557333927,30.0,1.0,99.0,43.0,33.0,20.0
4386,-37.846109,144.872393,35 Challis Street,NEWPORT,MANSFIELD,19994.0,1.055001927064117,not available,0.0,0.0,0.0,-0.0,0.0
76193,-37.905697,145.10284,41 Edward Street,OAKLEIGH,WANGARATTA,19916.0,0.5937166551525863,28.0,1.0,0.0,0.0,0.0,0.0
50814,-37.789394,145.113412,14 Edith Court,DONCASTER,MORELAND,20042.0,3.3943716000481032,22.0,1.0,111.0,50.0,47.0,25.0
41846,-37.739427,145.070757,209 Lower Plenty Road,ROSANNA,EAST GIPPSLAND,19936.0,0.5592732836713173,36.0,1.0,1.0,0.0,0.0,0.0
15750,-37.737219,144.887505,42 Carrington Road,NIDDRIE,MANSFIELD,20036.0,3.146177334844968,19.0,1.0,0.0,0.0,-0.0,0.0
73555,-37.858345,145.262169,325 Boronia Road,BORONIA,TOWONG,19870.0,1.9224675431699871,41.0,1.0,0.0,0.0,0.0,0.0
89191,-37.948655,145.006297,13/45 Abbott Street,SANDRINGHAM,PYRENEES,19948.0,0.24080049268251025,not available,0.0,0.0,0.0,0.0,0.0
88275,-37.936047,145.053336,7 Nowra Street,MOORABBIN,MANSFIELD,19937.0,1.469367812834611,34.0,1.0,0.0,0.0,-0.0,0.0
65004,-37.789905,145.266653,"U241, 67-81 MAROONDAH HWY.",CROYDON,CARDINIA,19878.0,1.3725664667730917,42.0,1.0,25.0,10.0,5.0,3.0
82166,-37.997103,145.228732,4 Cercis Court,DOVETON,HINDMARSH,19888.0,1.846899288286447,46.0,1.0,0.0,0.0,0.0,0.0
41647,-37.74421,145.084387,15 Scarborough Drive,HEIDELBERG,MONASH,19936.0,1.612989049776735,36.0,1.0,16.0,4.0,3.0,2.0
53192,-37.813367,145.007315,39 Leslie Street,RICHMOND,EAST GIPPSLAND,19977.0,1.344117807842751,15.0,1.0,1.0,0.0,0.0,0.0
97084,-38.012512,145.281616,9 Eleanore Crescent,HALLAM,GLEN EIRA,19885.0,1.1903027714624286,50.0,1.0,15.0,4.0,2.0,1.0
67942,-37.836227,145.02379,2/245 Kooyong Road,TOORAK,MANNINGHAM,19909.0,0.2006288022536167,not available,0.0,11.0,6.0,4.0,2.0
44668,-37.696228,145.125702,223 St. Helena Road,GREENSBOROUGH,GLEN EIRA,19985.0,1.7615603118912342,46.0,1.0,15.0,4.0,2.0,1.0
75691,-37.901406,145.079999,13 Darling Street,HUGHESDALE,BASS COAST,19917.0,0.7388484188191885,26.0,1.0,0.0,0.0,0.0,0.0
74317,-37.88386,145.022353,290 Hawthorn Road,CAULFIELD,MELTON,19942.0,1.863529799791273,24.0,1.0,87.0,28.0,19.0,10.0
61462,-37.795089,145.253599,2 Ailsa Court,RINGWOOD,MACEDON RANGES,19879.0,1.9026864545695947,38.0,1.0,1.0,1.0,1.0,0.0
46006,-37.714802,145.123974,2A Glengarriff Crescent,MONTMORENCY,PORT PHILLIP,19986.0,0.22335384277243867,48.0,1.0,25.0,8.0,5.0,3.0
51718,-37.783741,145.106361,9 Hillingdon Crescent,DONCASTER,MORELAND,19896.0,3.9730832450423432,25.0,1.0,111.0,50.0,47.0,25.0
82018,-37.980786,145.236879,27 Cootamundra Street,DOVETON,HINDMARSH,19888.0,2.592366840255699,46.0,1.0,0.0,0.0,0.0,0.0
92014,-37.977981,145.070443,15 Neville Street,MENTONE,WEST WIMMERA,19865.0,0.6335345597104955,43.0,1.0,0.0,0.0,0.0,0.0
16167,-37.708588,144.940338,1 Eileen Street,HADFIELD,WYNDHAM,19961.0,1.8548376398019388,30.0,1.0,99.0,43.0,33.0,20.0
30026,-37.779964,145.01418,39 Howitt Street,NORTHCOTE,MURRINDINDI,19930.0,0.25550073778813814,26.0,1.0,0.0,0.0,0.0,0.0
56204,-37.844791,145.122955,14 Eley rd,BURWOOD,MARIBYRNONG,20042.0,2.849465981319786,22.0,1.0,22.0,7.0,5.0,3.0
62107,-37.776086,145.242525,55 Wellington Park Drive,WARRANWOOD,MACEDON RANGES,19878.0,3.9823204787683637,42.0,1.0,1.0,1.0,1.0,0.0
27484,-37.609669,144.917391,63 Lakes Drive,CRAIGIEBURN,YARRA RANGES,40221.0,2.448031624990325,41.0,1.0,5.0,3.0,2.0,1.0
86741,-37.909973,145.004535,41a Durrant Street,BRIGHTON,HUME,19952.0,0.5909669499206542,not available,0.0,332.0,214.0,155.0,80.0
56809,-37.854954,145.118454,6 Goold Street,BURWOOD,MARIBYRNONG,19840.0,2.1500081218448783,not available,0.0,22.0,7.0,5.0,3.0
11832,-37.713684,144.820816,37 Parramatta Road,KEILOR,ARARAT,20001.0,2.949307439213373,31.0,1.0,0.0,0.0,0.0,0.0
15259,-37.734149,144.91515,36 York Street,STRATHMORE,KNOX,20034.0,1.2090248760931834,23.0,1.0,23.0,5.0,3.0,2.0
73244,-37.866916,145.277485,20 Springfield Road,BORONIA,TOWONG,19869.0,0.9410142912469467,44.0,1.0,0.0,0.0,0.0,0.0
14527,-37.760021,144.909128,49 Clarinda Road,ESSENDON,NILLUMBIK,20037.0,0.7656917762594055,16.0,1.0,4.0,1.0,1.0,1.0
91079,-37.968727,145.072256,9 Tilley Street,CHELTENHAM,YARRA RANGES,19866.0,1.5702582032325547,40.0,1.0,5.0,3.0,2.0,1.0
62504,-37.826192,145.239903,11 Edna Street,HEATHMONT,HORSHAM,19871.0,0.4728262919025246,37.0,1.0,0.0,0.0,0.0,0.0
13553,-37.723061,144.767151,9 Basalt Court,DELAHEY,BULOKE,20001.0,2.4410744141922094,31.0,1.0,0.0,0.0,0.0,0.0
26067,-37.596883,144.924789,230 Craigieburn Road,CRAIGIEBURN,YARRA RANGES,40221.0,1.7242052503347087,41.0,1.0,5.0,3.0,2.0,1.0
75918,-37.902203,145.075695,202 Poath Road,HUGHESDALE,BASS COAST,19918.0,0.8326570432028376,24.0,1.0,0.0,0.0,0.0,0.0
30118,-37.778588,145.015102,455 Clarke Street,NORTHCOTE,MURRINDINDI,19930.0,0.17143016252288312,26.0,1.0,0.0,0.0,0.0,0.0
48957,-37.803864,145.074604,12 Bernborough Avenue,BALWYN,HOBSONS BAY,19893.0,2.368167803972412,20.0,1.0,20.0,14.0,15.0,10.0
17328,-37.705217,144.941586,48 Volga Street,HADFIELD,WYNDHAM,19961.0,1.6042827946716725,30.0,1.0,99.0,43.0,33.0,20.0
38210,-37.78475,145.023163,3 Margaret Grove,ALPHINGTON,BANYULE,19930.0,0.8299130201306953,26.0,1.0,22.0,12.0,7.0,4.0
67376,-37.756615,145.365274,34 North Rd,LILYDALE,FRANKSTON,19876.0,1.5506053303303606,51.0,1.0,3.0,3.0,2.0,1.0
15449,-37.730768,144.9224,7 BRISBANE STREET,STRATHMORE,KNOX,20034.0,0.5102493826957977,23.0,1.0,23.0,5.0,3.0,2.0
30009,-37.771,144.996964,38 Claude Street,NORTHCOTE,MURRINDINDI,20016.0,0.19489165788972732,28.0,1.0,0.0,0.0,0.0,0.0
43921,-37.7167,145.086832,8 Illoura Street,WATSONIA,MANNINGHAM,19984.0,0.6929342192141001,42.0,1.0,11.0,6.0,4.0,2.0
46156,-37.727985,145.130341,57 Sackville Street,MONTMORENCY,PORT PHILLIP,19986.0,1.6121196546972765,48.0,1.0,25.0,8.0,5.0,3.0
43562,-37.709683,145.087625,19 Temby Street,WATSONIA,MANNINGHAM,19984.0,0.3660625488359238,42.0,1.0,11.0,6.0,4.0,2.0
88033,-37.940319,145.058301,1/30 Matilda Road,MOORABBIN,MANSFIELD,19872.0,1.7012606620612243,37.0,1.0,0.0,0.0,-0.0,0.0
46403,-37.728187,145.13696,10 Kerby Street,ELTHAM,FRANKSTON,19987.0,1.8893483462824698,52.0,1.0,3.0,3.0,2.0,1.0
18557,-37.677062,144.913883,27 Cavendish Street,BROADMEADOWS,WODONGA,20030.0,0.8360979583103113,32.0,1.0,3.0,0.0,0.0,0.0
65558,-37.793104,145.319672,1/11 Holmes Road,MOOROOLBARK,WEST WIMMERA,19877.0,1.1287227744225936,46.0,1.0,0.0,0.0,0.0,0.0
42367,-37.76165,145.063197,52 Durham Street,EAGLEMONT,MORELAND,19935.0,0.5553812814507195,34.0,1.0,111.0,50.0,47.0,25.0
58661,-37.813675,145.166883,1A Sandy Street,NUNAWADING,STONNINGTON,19899.0,1.0444026152863308,28.0,1.0,19.0,4.0,3.0,1.0
28224,-37.796827,144.975633,3 Henry Street,FITZROY,NILLUMBIK,19843.0,1.6017089743805224,2.0,1.0,4.0,1.0,1.0,1.0
21956,-37.744458,144.955855,134 Shaftsbury Street,COBURG,MOONEE VALLEY,19965.0,0.6992898642089078,23.0,1.0,41.0,17.0,12.0,6.0
92580,-37.988349,145.094807,10 Lisa Court,MORDIALLOC,PORT PHILLIP,19864.0,1.7046191240418445,45.0,1.0,25.0,8.0,5.0,3.0
69560,-37.865706,145.084701,14 Samarinda Avenue,ASHBURTON,DAREBIN,19848.0,0.5101311936119476,27.0,1.0,41.0,21.0,15.0,8.0
75606,-37.891578,145.103693,10 Raymond Court,OAKLEIGH,WANGARATTA,19917.0,1.6687787168370742,26.0,1.0,0.0,0.0,0.0,0.0
66022,-37.76531,145.333011,22 Autumn Grove,MOOROOLBARK,WEST WIMMERA,19876.0,1.691628289387534,51.0,1.0,0.0,0.0,0.0,0.0
13586,-37.709381,144.772551,9 Rose Hedge Drive,SYDENHAM,HEPBURN,20000.0,0.9297617946784639,34.0,1.0,-1.0,0.0,0.0,0.0
45778,-37.716188,145.129025,11 Luisa Court,MONTMORENCY,PORT PHILLIP,19986.0,0.6686602005194175,48.0,1.0,25.0,8.0,5.0,3.0
90753,-37.95529,145.058275,5 Beachwood Close,CHELTENHAM,YARRA RANGES,19866.0,1.3059535647938523,40.0,1.0,5.0,3.0,2.0,1.0
35089,-37.719417,145.025662,5 Keilor Avenue,RESERVOIR,EAST GIPPSLAND,20010.0,1.6676457898721335,40.0,1.0,1.0,0.0,0.0,0.0
68348,-37.856503,145.021053,2 Clarendon Street,ARMADALE,BRIMBANK,19945.0,0.15193197360122024,16.0,1.0,77.0,34.0,21.0,12.0
83427,-37.852345,144.984226,114 Punt Road,WINDSOR,MAROONDAH,19958.0,0.5867081898618804,not available,0.0,23.0,3.0,2.0,1.0
76409,-37.900272,145.076815,8 Bowmore Street,HUGHESDALE,BASS COAST,19918.0,0.6043861700600438,24.0,1.0,0.0,0.0,0.0,0.0
56176,-37.855483,145.125489,12 Sunhill Avenue,BURWOOD,MARIBYRNONG,19875.0,2.212517884497466,not available,0.0,22.0,7.0,5.0,3.0
48811,-37.806972,145.04896,9 Florence Avenue,KEW,SOUTH GIPPSLAND,19903.0,1.7389423585757837,14.0,1.0,2.0,0.0,0.0,0.0
26194,-37.594963,144.932373,26 Wattleglen Street,CRAIGIEBURN,YARRA RANGES,40221.0,1.2305845417172463,41.0,1.0,5.0,3.0,2.0,1.0
16385,-37.714533,144.941158,117 South Street,HADFIELD,WYNDHAM,19962.0,1.7072378585561163,28.0,1.0,99.0,43.0,33.0,20.0
59998,-37.823072,145.20474,44 Linlithgow Street,MITCHAM,PORT PHILLIP,19901.0,0.8466852411363943,32.0,1.0,25.0,8.0,5.0,3.0
71311,-37.859632,145.231121,22 Saxon Avenue,WANTIRNA,CENTRAL GOLDFIELDS,19871.0,3.6799489109486205,37.0,1.0,0.0,0.0,0.0,0.0
42085,-37.73602,145.081101,32 Kambea Crescent,VIEWBANK,MANNINGHAM,19936.0,1.522287683051324,36.0,1.0,11.0,6.0,4.0,2.0
58118,-37.814755,145.157701,42 Larch Street,BLACKBURN,GREATER GEELONG,19898.0,0.8984102298985344,26.0,1.0,1.0,2.0,2.0,1.0
57221,-37.820191,145.060427,3 Allenby Road,CANTERBURY,MELBOURNE,19853.0,0.7258886499905985,15.0,1.0,23.0,11.0,8.0,5.0
81190,-37.997362,145.207,34 Canberra Ave,DANDENONG,CARDINIA,19888.0,0.8571095249495309,46.0,1.0,25.0,10.0,5.0,3.0
21563,-37.770715,144.965255,8 Laura Street,BRUNSWICK,MARIBYRNONG,19968.0,0.5999216774303588,16.0,1.0,22.0,7.0,5.0,3.0
20734,-37.76358,144.967834,2 Mountfield Street,BRUNSWICK,MARIBYRNONG,19967.0,0.6809138243541101,18.0,1.0,22.0,7.0,5.0,3.0
83639,-37.852937,144.9844,2 Gladstone Street,WINDSOR,MAROONDAH,19958.0,0.6124730264029873,not available,0.0,23.0,3.0,2.0,1.0
22948,-37.754134,144.976654,53 Glengyle Street,COBURG,MOONEE VALLEY,19966.0,1.3058894171093807,21.0,1.0,41.0,17.0,12.0,6.0
96814,-37.997048,145.268742,4 Gibson Street,HALLAM,GLEN EIRA,19885.0,2.3052033984735067,50.0,1.0,15.0,4.0,2.0,1.0
16627,-37.701011,144.919023,17  Salisbury Street,GLENROY,WYNDHAM,20032.0,0.4233272141350283,28.0,1.0,99.0,43.0,33.0,20.0
6945,-37.798557,144.821854,7 Dundalk Street,SUNSHINE,KNOX,20021.0,1.47806985549345,20.0,1.0,23.0,5.0,3.0,2.0
64802,-37.801022,145.291285,7 Gordon Street,CROYDON,CARDINIA,19878.0,1.1270365829485138,42.0,1.0,25.0,10.0,5.0,3.0
21200,-37.762219,144.963822,4 New Street,BRUNSWICK,MARIBYRNONG,19967.0,0.2967936699917828,18.0,1.0,22.0,7.0,5.0,3.0
78266,-37.928979,145.180367,61 Kambara Drive,MULGRAVE,MACEDON RANGES,19913.0,3.2872630219803254,36.0,1.0,1.0,1.0,1.0,0.0
10480,-37.792179,144.932388,37-39 Barnett Street,KENSINGTON,SOUTH GIPPSLAND,20041.0,0.24216476562356282,9.0,1.0,2.0,0.0,0.0,0.0
25224,-37.607327,144.914965,12 Mosman Way,CRAIGIEBURN,YARRA RANGES,40221.0,2.574779767940915,41.0,1.0,5.0,3.0,2.0,1.0
40712,-37.708112,145.067593,49 Bendoran Cres,BUNDOORA,WODONGA,19984.0,1.4614438285179283,42.0,1.0,3.0,0.0,0.0,0.0
54646,-37.814045,145.020536,6 Pine Street,HAWTHORN,YARRA,19905.0,0.8907287924749953,10.0,1.0,15.0,7.0,5.0,3.0
82074,-37.995354,145.238861,3 Paperbark Street,DOVETON,HINDMARSH,19888.0,2.6253846238490146,46.0,1.0,0.0,0.0,0.0,0.0
74228,-37.883953,145.020955,12 Lockhart Street,CAULFIELD,MELTON,19954.0,1.7644128585009367,not available,0.0,87.0,28.0,19.0,10.0
27107,-37.608807,144.920044,5 Greenfield Court,CRAIGIEBURN,YARRA RANGES,40221.0,2.1952477421650713,41.0,1.0,5.0,3.0,2.0,1.0
9529,-37.861655,144.72729,4 Roseberry Mews,TRUGANINA,CENTRAL GOLDFIELDS,46468.0,1.993087925992158,not available,0.0,0.0,0.0,0.0,0.0
56963,-37.823117,145.071556,1 Chaucer Crescent,CANTERBURY,MELBOURNE,19892.0,0.4279683539786436,18.0,1.0,23.0,11.0,8.0,5.0
55750,-37.838478,145.086574,5 Lynden Street,CAMBERWELL,MELBOURNE,19850.0,1.1459795147656524,23.0,1.0,23.0,11.0,8.0,5.0
38775,-37.761714,145.042055,26 Valentine Street,IVANHOE,BASS COAST,19933.0,0.8527927746484738,30.0,1.0,0.0,0.0,0.0,0.0
60893,-37.835293,145.200684,680 Canterbury Road,VERMONT,CENTRAL GOLDFIELDS,19900.0,2.0707465372694873,31.0,1.0,0.0,0.0,0.0,0.0
30648,-37.756439,144.99099,120 Smith Street,THORNBURY,LATROBE,20014.0,0.684888129144155,31.0,1.0,2.0,2.0,1.0,0.0
41590,-37.743164,145.062286,14 Grandview Grove,ROSANNA,EAST GIPPSLAND,19936.0,0.3407603164625062,36.0,1.0,1.0,0.0,0.0,0.0
48605,-37.800812,145.056168,6 First Avenue,KEW,SOUTH GIPPSLAND,19903.0,2.568744098130831,14.0,1.0,2.0,0.0,0.0,0.0
